timestamp,lat,long
2022-12-06T12:05:48.803Z,51.4455588,7.2625719
2022-12-06T12:05:50.800Z,51.4455588,7.2625719
2022-12-06T12:05:52.798Z,51.4455854,7.2625453
2022-12-06T12:05:54.799Z,51.4455854,7.2625453
2022-12-06T12:05:56.803Z,51.4455854,7.2625453
2022-12-06T12:05:58.802Z,51.445601,7.2625274
2022-12-06T12:06:00.801Z,51.445601,7.2625274
2022-12-06T12:06:02.802Z,51.4456158,7.2625079
2022-12-06T12:06:04.800Z,51.4456158,7.2625079
2022-12-06T12:06:06.799Z,51.4456158,7.2625079
2022-12-06T12:06:08.801Z,51.4456141,7.2625222
2022-12-06T12:06:10.798Z,51.4456141,7.2625222
2022-12-06T12:06:12.804Z,51.4456141,7.2625222
2022-12-06T12:06:14.801Z,51.4455735,7.2626242
2022-12-06T12:06:16.802Z,51.4455735,7.2626242
2022-12-06T12:06:18.801Z,51.4455735,7.2626242
2022-12-06T12:06:20.797Z,51.4456855,7.2628176
2022-12-06T12:06:22.799Z,51.4456855,7.2628176
2022-12-06T12:06:24.801Z,51.4456855,7.2628176
2022-12-06T12:06:26.805Z,51.4456399,7.2627866
2022-12-06T12:06:28.801Z,51.4456399,7.2627866
2022-12-06T12:06:30.800Z,51.4456493,7.262817
2022-12-06T12:06:32.801Z,51.4456493,7.262817
2022-12-06T12:06:34.801Z,51.4457034,7.2629118
2022-12-06T12:06:36.798Z,51.4457034,7.2629118
2022-12-06T12:06:38.803Z,51.4457034,7.2629118
2022-12-06T12:06:40.799Z,51.4457034,7.2629118
2022-12-06T12:06:42.799Z,51.4456684,7.2628749
2022-12-06T12:06:44.798Z,51.4456684,7.2628749
2022-12-06T12:06:46.802Z,51.4456684,7.2628749
2022-12-06T12:06:48.801Z,51.4458683,7.2634048
2022-12-06T12:06:50.805Z,51.4458683,7.2634048
2022-12-06T12:06:52.805Z,51.4458683,7.2634048
2022-12-06T12:06:54.801Z,51.4458828,7.2635374
2022-12-06T12:06:56.797Z,51.4458828,7.2635374
2022-12-06T12:06:58.803Z,51.4458828,7.2635374
2022-12-06T12:07:00.799Z,51.4458915,7.2636198
2022-12-06T12:07:02.802Z,51.4458915,7.2636198
2022-12-06T12:07:04.798Z,51.4458915,7.2636198
2022-12-06T12:07:06.804Z,51.4459352,7.2637746
2022-12-06T12:07:08.802Z,51.4459352,7.2637746
2022-12-06T12:07:10.797Z,51.4459352,7.2637746
2022-12-06T12:07:12.798Z,51.4460336,7.2638686
2022-12-06T12:07:14.802Z,51.4460336,7.2638686
2022-12-06T12:07:16.798Z,51.4460336,7.2638686
2022-12-06T12:07:18.806Z,51.4460512,7.2639157
2022-12-06T12:07:20.802Z,51.4460512,7.2639157
2022-12-06T12:07:22.811Z,51.4460512,7.2639157
2022-12-06T12:07:24.801Z,51.4460743,7.263996
2022-12-06T12:07:26.801Z,51.4460743,7.263996
2022-12-06T12:07:28.801Z,51.4460743,7.263996
2022-12-06T12:07:30.803Z,51.4460835,7.2640201
2022-12-06T12:07:32.802Z,51.4460835,7.2640201
2022-12-06T12:07:34.801Z,51.4460964,7.2640512
2022-12-06T12:07:36.801Z,51.4460964,7.2640512
2022-12-06T12:07:38.813Z,51.4461097,7.264084
2022-12-06T12:07:40.801Z,51.4461097,7.264084
2022-12-06T12:07:42.802Z,51.4461089,7.2640815
2022-12-06T12:07:44.801Z,51.4461297,7.2641514
2022-12-06T12:07:46.801Z,51.4461297,7.2641514
2022-12-06T12:07:48.802Z,51.4461297,7.2641514
2022-12-06T12:07:50.802Z,51.4461981,7.2643268
2022-12-06T12:07:52.801Z,51.4461981,7.2643268
2022-12-06T12:07:54.801Z,51.4461981,7.2643268
2022-12-06T12:07:56.802Z,51.4462702,7.2645307
2022-12-06T12:07:58.801Z,51.4462702,7.2645307
2022-12-06T12:08:00.801Z,51.4462702,7.2645307
2022-12-06T12:08:02.802Z,51.4462804,7.2646495
2022-12-06T12:08:04.804Z,51.4462804,7.2646495
2022-12-06T12:08:06.803Z,51.4462804,7.2646495
2022-12-06T12:08:08.810Z,51.4462587,7.2645628
2022-12-06T12:08:10.802Z,51.4462587,7.2645628
2022-12-06T12:08:12.801Z,51.4462587,7.2645628
2022-12-06T12:08:14.802Z,51.4462818,7.2647544
2022-12-06T12:08:16.801Z,51.4462818,7.2647544
2022-12-06T12:08:18.801Z,51.4462818,7.2647544
2022-12-06T12:08:20.801Z,51.4462992,7.2648275
2022-12-06T12:08:22.799Z,51.4462992,7.2648275
2022-12-06T12:08:24.804Z,51.4462992,7.2648275
2022-12-06T12:08:26.799Z,51.4463729,7.264846
2022-12-06T12:08:28.803Z,51.4463729,7.264846
2022-12-06T12:08:30.796Z,51.4463729,7.264846
2022-12-06T12:08:32.803Z,51.4464913,7.2648511
2022-12-06T12:08:34.799Z,51.4464913,7.2648511
2022-12-06T12:08:36.804Z,51.4464913,7.2648511
2022-12-06T12:08:38.802Z,51.4465542,7.2648945
2022-12-06T12:08:40.801Z,51.4465542,7.2648945
2022-12-06T12:08:42.802Z,51.4465542,7.2648945
2022-12-06T12:08:44.798Z,51.4465851,7.2651779
2022-12-06T12:08:46.803Z,51.4465851,7.2651779
2022-12-06T12:08:48.801Z,51.4465851,7.2651779
2022-12-06T12:08:50.802Z,51.4465286,7.2653706
2022-12-06T12:08:52.798Z,51.4465286,7.2653706
2022-12-06T12:08:54.802Z,51.4465286,7.2653706
2022-12-06T12:08:56.801Z,51.4465703,7.2654258
2022-12-06T12:08:58.797Z,51.4465703,7.2654258
2022-12-06T12:09:00.814Z,51.4465703,7.2654258
2022-12-06T12:09:02.802Z,51.4465743,7.2654235
